Circle Name,Node ID,Features
cS7h3jjBfFv,105828335594316527207,"['gender:1', 'job_title:american', 'job_title:and', 'job_title:art', 'job_title:artist,', 'job_title:fine', 'job_title:native', 'job_title:of']"
cS7h3jjBfFv,103020313106929208651,"['gender:2', 'job_title:artist', 'place:Baltimore,', 'place:Prescott,']"
cS7h3jjBfFv,108729164162563480433,"['gender:2', 'job_title:&', 'job_title:art', 'job_title:artist,', 'job_title:creator', 'job_title:fine', 'job_title:images', 'job_title:of', 'job_title:performing', 'job_title:recording', 'job_title:singer']"
cS7h3jjBfFv,100255102778442021897,"['gender:2', 'last_name:shannon', 'place:San']"
cS7h3jjBfFv,104359568476968412848,"['gender:1', 'job_title:artist', 'last_name:jeremy']"
cS7h3jjBfFv,104312101745348855122,"['gender:2', 'job_title:painter', 'last_name:liza']"
cS7h3jjBfFv,102073747889450351618,"['gender:2', 'job_title:&', 'job_title:artist,', 'job_title:illustrator', 'job_title:painter', 'last_name:sarah', 'university:University']"
cS7h3jjBfFv,116443492637968772227,"['gender:1', 'last_name:guillaume']"
cS7h3jjBfFv,111816110574238534692,"['gender:2', 'job_title:&', 'job_title:a', 'job_title:also', 'job_title:design', 'job_title:i', ""job_title:i'm"", 'job_title:painter', 'job_title:websites.']"
cS7h3jjBfFv,107400386031872110984,"['gender:2', 'institution:']"
cS7h3jjBfFv,110709982674874192300,"['gender:2', 'job_title:artist', 'last_name:linda', 'place:Portland,']"
cS7h3jjBfFv,106957263843928791130,"['gender:2', 'last_name:alex']"
cS7h3jjBfFv,106623569435881634966,"['gender:2', 'institution:']"
cS7h3jjBfFv,108333665110294798935,"['gender:1', 'job_title:artist', 'last_name:michael']"
cS7h3jjBfFv,116690953875157042000,['gender:1']
cS7h3jjBfFv,105756423183388339722,"['gender:2', 'last_name:caroline']"
cS7h3jjBfFv,110295844480825936400,"['gender:2', 'job_title:landscape', 'job_title:oil', 'job_title:painter', 'place:Oregon']"
cS7h3jjBfFv,110292076036271913623,"['gender:1', 'job_title:art.', 'university:San']"
cS7h3jjBfFv,103698889037599783920,"['gender:2', 'job_title:&', 'job_title:art', 'job_title:digital', 'job_title:fine', 'job_title:portraiture', 'last_name:robin']"
cS7h3jjBfFv,117180993499031766213,"['gender:2', 'job_title:artist', 'job_title:visual', 'last_name:linda', 'place:Bay', 'place:Long', 'place:Los']"
cS7h3jjBfFv,106250709374824352211,"['gender:1', 'last_name:david']"
cS7h3jjBfFv,101488480621820301423,"['gender:1', 'job_title:artist', 'last_name:alan', 'place:New']"
cS7h3jjBfFv,116742728953618819148,"['gender:2', 'university:Colorado']"
cS7h3jjBfFv,102961581170694777301,"['gender:1', 'job_title:designer', 'job_title:graphic', 'place:College']"
cS7h3jjBfFv,105264947160217806145,"['gender:2', 'job_title:architect', 'job_title:retired', 'last_name:natalie', 'place:Canada', 'place:Italy', 'place:USA']"
cS7h3jjBfFv,107209462033174239404,"['job_title:artist', 'job_title:independent']"
cS7h3jjBfFv,112829241725212945302,"['gender:1', 'job_title:artist,', 'job_title:instructor', 'job_title:painter,', 'place:Everywhere']"
cS7h3jjBfFv,118051183526789336023,"['gender:1', 'place:Berlin']"
cS7h3jjBfFv,109501436364165187027,"['gender:2', 'institution:The', 'job_title:artist,', 'job_title:scientist,', 'job_title:writer', 'last_name:linda', 'place:Los', 'university:Texas', 'university:University']"
cS7h3jjBfFv,106261497811000262754,"['gender:1', 'job_title:and', 'job_title:artist', 'job_title:educator', 'place:Baltimore,', 'place:San', 'place:Santa', 'university:Humboldt', 'university:Maryland']"
cS7h3jjBfFv,102359926085625474102,"['gender:2', 'job_title:and', 'job_title:artisan', 'job_title:jewelry', 'job_title:sales', 'job_title:supply', 'place:San']"
cS7h3jjBfFv,115741881225839706441,"['gender:2', 'job_title:and', 'job_title:artist,', 'job_title:blogger,', 'job_title:marketer', 'job_title:of', 'last_name:mary']"
cS7h3jjBfFv,111490745412217622127,"['gender:2', 'job_title:and', 'job_title:artist', 'job_title:nature', 'job_title:wildlife']"
cS7h3jjBfFv,117231743960522064512,"['gender:2', 'job_title:artist', 'last_name:robin']"
cS7h3jjBfFv,107826059696278341352,"['gender:1', 'last_name:doug']"
cS7h3jjBfFv,104819901401112366043,"['gender:2', 'institution:Self-Employed', 'last_name:lauren']"
cS7h3jjBfFv,105202709512650456953,"['gender:2', 'job_title:at', 'job_title:home', 'job_title:mom']"
cS7h3jjBfFv,107946961078943370483,"['gender:2', 'last_name:amy', 'place:Eugene,', 'place:Richmond,']"
cS7h3jjBfFv,101127855437994948867,"['gender:2', 'job_title:all', 'job_title:have', 'job_title:i', 'job_title:my']"
cS7h3jjBfFv,116617844200815491529,[]
cS7h3jjBfFv,103468365043418765379,['gender:1']
cS7h3jjBfFv,104018409979015812249,"['gender:3', 'job_title:artist', 'job_title:occasional', 'job_title:travel', 'job_title:visual', 'last_name:julie']"
cS7h3jjBfFv,105096798346946472808,"['gender:2', 'job_title:artist.', 'job_title:full', 'job_title:i', 'job_title:paint.', 'job_title:time', 'last_name:michelle', 'place:Bucharest,', 'place:Paris,', 'place:Washington']"
cS7h3jjBfFv,100150217757439777553,"['gender:1', 'job_title:artist,', 'job_title:designer,', 'job_title:professor']"
cS7h3jjBfFv,113627579169925955646,"['gender:2', 'job_title:art', 'job_title:student']"
cS7h3jjBfFv,104525492727903017665,"['gender:2', 'job_title:artist', 'last_name:jan', 'place:Florida']"
cS7h3jjBfFv,102285179851236075328,['gender:1']
cS7h3jjBfFv,112622420762576522129,"['gender:1', 'institution:', 'job_title:a', 'job_title:am', 'job_title:and', 'job_title:art', 'job_title:artist,', 'job_title:as', 'job_title:can', 'job_title:designer', 'job_title:designer,', 'job_title:digital', 'job_title:fine', 'job_title:graphic', 'job_title:have', 'job_title:i', 'job_title:lot', 'job_title:mostly', 'job_title:of', 'job_title:oil', 'job_title:on', 'job_title:painter', 'job_title:paintings,', 'job_title:see', 'job_title:to', 'job_title:trying', 'job_title:working', 'job_title:you', 'last_name:eduardo', 'university:Academy']"
cS7h3jjBfFv,100196790907630189606,"['gender:1', 'job_title:&', 'job_title:art', 'job_title:artist', 'job_title:fine', 'job_title:teacher', 'last_name:shawn']"
cS7h3jjBfFv,102159532354713518142,"['gender:1', 'last_name:brendan']"
cS7h3jjBfFv,102838358536891534894,"['gender:1', 'last_name:jesse', 'place:Portland,', 'place:Providence,', 'place:Seattle,', 'place:Tokyo,', 'university:University']"
cS7h3jjBfFv,107525588207391969782,"['gender:2', 'job_title:a', 'job_title:all', 'job_title:am', 'job_title:an', 'job_title:and', 'job_title:artist', 'job_title:as', 'job_title:by', 'job_title:day', 'job_title:i', 'job_title:is', 'job_title:like', 'job_title:my', 'job_title:of', 'job_title:painting', 'job_title:teacher', 'job_title:teaching', 'job_title:the', 'job_title:to']"
cS7h3jjBfFv,109808157704804887611,"['gender:2', 'job_title:and', 'job_title:artist,', 'job_title:photography', 'job_title:videos', 'university:Emily', 'university:University']"
cS7h3jjBfFv,116581173626370476738,"['gender:1', 'last_name:sascha']"
cS7h3jjBfFv,114103669757120530833,"['gender:2', 'job_title:artist', 'job_title:professional', 'last_name:allison', 'place:Asheville,', 'university:Ringling']"
cS7h3jjBfFv,102987934493562222561,"['gender:1', 'job_title:artist']"
VCsPMzNpoQt,102942463804709310436,"['gender:1', 'last_name:joshua', 'university:University']"
VCsPMzNpoQt,101721451827815664563,"['gender:1', 'job_title:&', 'job_title:painter', 'job_title:sculptor']"
VCsPMzNpoQt,102610444632698510215,"['gender:1', 'last_name:adam']"
VCsPMzNpoQt,110023904208758175742,"['gender:1', 'last_name:mark', 'place:Houston,', 'place:New', 'place:Shreveport,', 'university:Naropa']"
VCsPMzNpoQt,105293886456793645422,"['gender:1', 'job_title:artist,', 'job_title:carver', 'job_title:furniture,', 'job_title:sculptor,', 'last_name:joel']"
VCsPMzNpoQt,117733415952407247601,"['gender:2', 'job_title:and', 'job_title:i', 'job_title:make', 'job_title:of', 'job_title:out', 'last_name:jessica']"
VCsPMzNpoQt,113520326117884248268,"['gender:1', 'job_title:sculptor', 'last_name:james']"
VCsPMzNpoQt,107554392786806012173,"['gender:1', 'job_title:sculptor', 'last_name:jason']"
VCsPMzNpoQt,106488424923710466886,"['gender:3', 'job_title:/', 'job_title:a', 'job_title:artist', 'job_title:book', 'job_title:ceramic', 'job_title:fantasy', ""job_title:i'm"", 'job_title:narrative', 'job_title:science', 'job_title:writer', 'job_title:writing', 'place:Atlanta,', 'place:San']"
VCsPMzNpoQt,111692164559406908788,"['gender:2', 'job_title:artist,', 'job_title:clay', 'job_title:or', 'job_title:which']"
VCsPMzNpoQt,109133024978518914619,"['gender:1', 'job_title:from', 'job_title:on', 'job_title:sculptor', 'last_name:brandon', 'place:Dallas,', 'place:Houston,']"
VCsPMzNpoQt,117278168886020265135,"['gender:1', 'job_title:artist,', 'job_title:sculptor,']"
VCsPMzNpoQt,104245209766042196395,"['gender:1', 'job_title:sculptor', 'last_name:matthew', 'university:Naropa', 'university:Philadelphia']"
VCsPMzNpoQt,112285036359380021410,"['gender:1', 'last_name:giuseppe']"
VCsPMzNpoQt,110699890044237084645,"['gender:1', 'job_title:sculptor', 'place:Dublin', 'place:London']"
VCsPMzNpoQt,113409763196043464003,"['gender:1', 'job_title:sculptor', 'last_name:ken']"
VCsPMzNpoQt,112493431048167821018,"['gender:2', 'job_title:artist', 'job_title:ceramic', 'last_name:kim']"
VCsPMzNpoQt,104315334649820883128,"['gender:1', 'last_name:jack', 'place:madrid', 'place:paris']"
VCsPMzNpoQt,110384859728784051439,"['gender:1', 'job_title:sculpteur']"
VCsPMzNpoQt,116984669804618209616,"['gender:2', 'last_name:dawn', 'university:The']"
VCsPMzNpoQt,102134343881376040393,"['gender:1', 'job_title:sculptor']"
VCsPMzNpoQt,114199293941855846544,"['gender:2', 'job_title:art', 'job_title:fine', 'job_title:sculptor', 'university:University']"
VCsPMzNpoQt,111341805070244323186,"['gender:2', 'university:California']"
4zM4mow65u3,117611242424842063021,"['gender:1', 'university:Memphis']"
4zM4mow65u3,102645532385014073041,"['gender:1', 'job_title:book', 'job_title:comic', 'job_title:creator', 'last_name:dave', 'university:School']"
4zM4mow65u3,113041693148251706037,"['gender:1', 'job_title:artist/illustrator', 'job_title:graphic', 'last_name:joel', 'university:Algonquin']"
4zM4mow65u3,115841625582720575875,"['gender:1', 'job_title:book', 'job_title:comic', 'job_title:reporter', 'last_name:jack']"
4zM4mow65u3,110168347438576033410,"['gender:1', 'job_title:illustrator', 'last_name:ryan', 'place:Minneapolis,', 'university:Ringling']"
4zM4mow65u3,107174580285242008617,"['gender:1', 'job_title:/', 'job_title:artist', 'job_title:comic', 'job_title:storyteller', 'last_name:ivan']"
4zM4mow65u3,111378435554188237250,"['gender:1', 'job_title:auteur', 'job_title:bd', 'job_title:de', 'job_title:et', 'place:paris']"
4zM4mow65u3,102939866041006166839,"['gender:1', 'job_title:artist', 'university:Anadolu']"
4zM4mow65u3,110002405786613212411,"['gender:1', 'place:Israel', 'place:London', 'place:New']"
4zM4mow65u3,107781760773053016090,"['gender:1', 'job_title:dessinateur', 'last_name:alexandre', 'place:Paris']"
4zM4mow65u3,105489065160959389675,"['gender:1', 'job_title:&', 'job_title:a', 'job_title:also', 'job_title:and', 'job_title:book', 'job_title:comic', 'job_title:creator', 'job_title:design', 'job_title:develop', 'job_title:fantasy', 'job_title:i', 'job_title:of', 'job_title:own', 'job_title:the', 'job_title:websites.', 'last_name:charles']"
4zM4mow65u3,114365566709887894898,"['gender:1', 'job_title:artist/illustrator']"
4zM4mow65u3,114428401458138152037,"['gender:1', 'institution:Dupuis']"
4zM4mow65u3,111299594167177765377,"['gender:1', 'job_title:and', 'job_title:artist', 'job_title:comic', 'job_title:even', 'job_title:in', 'job_title:watercolour']"
4zM4mow65u3,108387669730511244394,"['gender:1', 'job_title:designer', 'job_title:graphics', 'job_title:illustrator,', 'last_name:a.']"
4zM4mow65u3,109240065582501674240,"['gender:1', 'job_title:cartoonist', 'last_name:paulo']"
4zM4mow65u3,113690230649239145438,['university:University']
4zM4mow65u3,104265353587248118829,"['gender:1', 'job_title:aspiring', 'job_title:cartoonist']"
4zM4mow65u3,103857459148999991693,"['gender:1', 'job_title:by', 'job_title:cartoonist', 'job_title:cartoonist,', 'job_title:culture', 'job_title:day.', 'job_title:editorial', 'job_title:night.', 'job_title:other', 'job_title:pop', 'job_title:the', 'place:Cincinnati,']"
4zM4mow65u3,107736922941118705751,"['gender:1', 'last_name:mike']"
4zM4mow65u3,117500656086463020987,"['gender:1', 'job_title:designer', 'job_title:professional', 'last_name:jason']"
4zM4mow65u3,110544677856427522384,"['gender:1', 'job_title:artist', 'last_name:adam', 'place:London']"
4zM4mow65u3,108426976618285933117,"['gender:1', 'job_title:cartoonist', 'last_name:david', 'university:University']"
4zM4mow65u3,105650233136363118191,[]
4zM4mow65u3,102669161318133687366,"['gender:1', 'job_title:3d', 'job_title:all', 'job_title:around', 'job_title:artist,', 'job_title:illustrator,', 'last_name:juan']"
4zM4mow65u3,114722362043662276565,"['gender:1', 'job_title:animator', 'last_name:joshua', 'place:Tampa']"
4zM4mow65u3,110497909365801371707,"['gender:1', 'institution:Illustrator', 'job_title:and', 'job_title:designer', 'job_title:illustrator', 'last_name:lee', 'place:Burbank,', 'place:Flagstaff,', 'place:Kiev,', 'place:Phoenix,']"
4zM4mow65u3,111622474605209671162,"['gender:2', 'job_title:and', 'job_title:comics', 'job_title:creative', 'job_title:i', 'job_title:make', 'university:Rutgers']"
4zM4mow65u3,117609441101434958798,"['gender:1', 'institution:Ubisoft', 'last_name:james']"
4zM4mow65u3,109671560761976270528,"['gender:1', 'job_title:humorous', 'job_title:illustrator/cartoonist', 'last_name:george', 'place:Cleveland,', 'university:Kent']"
4zM4mow65u3,105284241644114263194,"['gender:2', 'job_title:artist', 'job_title:conceptual']"
4zM4mow65u3,106851256198255577581,"['gender:1', 'job_title:artist,', 'job_title:comics', 'job_title:freelance', 'job_title:illustrator']"
4zM4mow65u3,114324572122696049251,"['gender:1', 'job_title:and', 'job_title:artist', 'job_title:comic', 'job_title:concept', 'job_title:illustrator,', 'job_title:professional', 'job_title:storyteller', 'last_name:carsten']"
coqbF3tA4Dj,101844918023535804783,"['gender:1', 'job_title:artist', 'job_title:concept', 'last_name:sean']"
coqbF3tA4Dj,116420972797550666132,"['gender:1', 'job_title:and', 'job_title:art', 'job_title:concept', 'job_title:illustration', 'last_name:peter']"
coqbF3tA4Dj,116551430990291119287,"['gender:1', 'job_title:designer', 'job_title:designer,', 'job_title:graphic', 'job_title:interface', 'job_title:user', 'last_name:ian']"
coqbF3tA4Dj,103346465651662997626,"['gender:1', 'institution:Pixar', 'job_title:-', 'job_title:artist', 'job_title:director', 'job_title:story', 'place:New', 'place:San']"
coqbF3tA4Dj,118251361769321107723,"['gender:1', 'last_name:jeff']"
coqbF3tA4Dj,105259605759214369744,"['gender:1', 'job_title:artist', 'job_title:concept', 'last_name:simon', 'place:Barcelona', 'place:Geneva', 'place:La', 'place:Milano', 'place:Paris', 'place:Roma', 'university:Emile']"
coqbF3tA4Dj,102781315536557513596,"['gender:2', 'job_title:artist', 'job_title:concept', 'job_title:illustrator,', 'place:Hyderabad', 'place:Mumbai', 'place:Portland']"
coqbF3tA4Dj,114365566709887894898,"['gender:1', 'job_title:artist/illustrator']"
coqbF3tA4Dj,107066609145001672622,['gender:2']
coqbF3tA4Dj,110715095928031808700,"['gender:1', 'institution:The', 'job_title:artist', 'job_title:character', 'job_title:senior']"
coqbF3tA4Dj,106795916614100659420,"['gender:1', 'institution:Freelance', 'job_title:&', 'job_title:artist', 'job_title:illustrator', 'place:', 'place:Richmond,']"
coqbF3tA4Dj,106306945062511966344,"['gender:1', 'institution:Imaginism', 'job_title:artist,', 'job_title:entrepreneur,', 'job_title:teacher,', 'last_name:bobby', 'place:Taipei', 'place:Toronto']"
coqbF3tA4Dj,117906457028030551127,"['gender:1', 'institution:Ubisoft', 'job_title:artist', 'job_title:concept', 'last_name:omar']"
coqbF3tA4Dj,110262685796612839062,"['gender:1', 'institution:Pixar', 'job_title:animator,', 'job_title:character', 'job_title:storyteller', 'place:Denver,']"
coqbF3tA4Dj,114522547167183191785,"['institution:Freelance', 'job_title:artist', 'job_title:artist,', 'job_title:concept', 'job_title:painter,']"
coqbF3tA4Dj,111637781336462698926,"['gender:1', 'institution:', 'institution:VOLTA', 'last_name:simon']"
coqbF3tA4Dj,108400276125913558601,"['gender:1', 'institution:Wizards', 'job_title:artist', 'last_name:brett', 'place:Austin,', 'place:Los', 'place:San', 'place:Seattle,']"
coqbF3tA4Dj,109344447419175414852,"['gender:1', 'job_title:artist,', 'job_title:illustrator', 'last_name:rob', 'university:Rhode']"
coqbF3tA4Dj,116010686988761119371,"['gender:1', 'institution:', 'job_title:artist', 'job_title:cg', 'job_title:illustration,', 'job_title:in']"
coqbF3tA4Dj,102669161318133687366,"['gender:1', 'job_title:3d', 'job_title:all', 'job_title:around', 'job_title:artist,', 'job_title:illustrator,', 'last_name:juan']"
coqbF3tA4Dj,103978944717872769481,"['gender:1', 'institution:Ubisoft', 'last_name:pascal', 'place:Cambridge', 'place:Marseille', 'place:Montreal', 'place:Paris']"
coqbF3tA4Dj,106085438545956034717,"['gender:2', 'job_title:-', 'job_title:draw', 'job_title:paint']"
coqbF3tA4Dj,106671084931094301510,"['gender:1', 'job_title:/', 'job_title:auteur', 'job_title:bd', 'job_title:illustrateur']"
coqbF3tA4Dj,105965235464595868103,"['gender:1', 'job_title:&', 'job_title:artist', 'job_title:artist,', 'job_title:commercial', 'job_title:concept', 'job_title:graphic', 'job_title:illustrator', 'last_name:gary', 'place:Phoenix,AZ', 'place:St.']"
coqbF3tA4Dj,116319627715742877481,"['gender:1', 'institution:Self', 'job_title:an', 'job_title:and', 'job_title:artist,', 'job_title:events', 'job_title:itinerant', 'last_name:aaron', 'university:Academy']"
coqbF3tA4Dj,106218812092106814850,"['institution:Alderac', 'institution:Fantasy', 'institution:Paizo', 'institution:VOLTA', 'job_title:art,', 'job_title:concept', 'job_title:illustration', 'university:Ringling']"
coqbF3tA4Dj,110962949352937565678,"['gender:1', 'last_name:david']"
coqbF3tA4Dj,105017289267741004914,"['gender:1', 'institution:Alderac', 'institution:Fantasy', 'institution:Paizo', 'institution:Wizards', 'place:Santa', 'university:Ringling']"
coqbF3tA4Dj,103452050798248282778,"['gender:2', 'job_title:artist', 'job_title:student,', 'place:Tucson,', 'university:Northwestern']"
coqbF3tA4Dj,101450717666048201249,"['gender:1', 'job_title:***', 'job_title:.', 'job_title:...', 'job_title:2d', 'job_title:3d', 'job_title:a', 'job_title:all', 'job_title:am', 'job_title:american', 'job_title:and', 'job_title:architectural', 'job_title:artist.', 'job_title:artista', 'job_title:artistic', 'job_title:artists', 'job_title:at', 'job_title:audio', 'job_title:being', 'job_title:company', 'job_title:create.', 'job_title:creative', 'job_title:de', 'job_title:development', 'job_title:digital', 'job_title:drawing', 'job_title:en', 'job_title:enjoy', 'job_title:for', 'job_title:freelance', 'job_title:from', 'job_title:game', 'job_title:graphic', 'job_title:have', 'job_title:i', 'job_title:ilustrador', 'job_title:in', 'job_title:is', 'job_title:jobs', 'job_title:la', 'job_title:looking', 'job_title:me', 'job_title:media', 'job_title:my', 'job_title:of', 'job_title:on', 'job_title:other', 'job_title:over', 'job_title:painting', 'job_title:professional', 'job_title:projects', 'job_title:some', 'job_title:the', 'job_title:then', 'job_title:to', 'job_title:traditional', 'job_title:which', 'job_title:who', 'job_title:with', 'job_title:work', 'job_title:working', 'job_title:y', 'job_title:years', 'last_name:ryan']"
coqbF3tA4Dj,114324572122696049251,"['gender:1', 'job_title:and', 'job_title:artist', 'job_title:comic', 'job_title:concept', 'job_title:illustrator,', 'job_title:professional', 'job_title:storyteller', 'last_name:carsten']"
